"commentText","hasReplies","numberOfReplies","replies.id","replies.user","replies.date","replies.timestamp","replies.commentText","replies.likes"
"","","","UghMGp7mm8fFqngCoAEC.7-H0Z7-9UfA7Ejy5w_P1hv","Vagner Silva","2 years ago","1465692870072","+luciano santos Camarada a direita esteve no poder por quanto tempo. Sarney, Collor, Itamar Franco, fHc, fhc, e o que mudou, sem dizer que na ??poca do Collor, a infla????o estava fora de controle, e foi impedido e era de direita.sem dizer que o PMDB, antes direita, agora est?? alinhadinho com o pt. sabe de nada inocente...","0"
"","","","UghMGp7mm8fFqngCoAEC.7-H0Z7-9UfA7EmEUiO9U8n","luciano santos","2 years ago","1465692870075","+Vagner Silva a discuss??o acaba quando voc?? cita FHC como Direita kkkkk n??o d??.","0"
"","","","UghMGp7mm8fFqngCoAEC.7-H0Z7-9UfA7FjuZVgip7O","Caasi","2 years ago","1465692870079","+Alexandre B isso foi ofensivo, sou do nordeste ;-;","0"
"","","","UghMGp7mm8fFqngCoAEC.7-H0Z7-9UfA7FjzQA3HE44","Alexandre B","2 years ago","1465692870085","+Isaac Mendes N??o entendi onde est?? a ofensa em qualquer das minhas mensagens.... moro no Nordeste e me sinto um nordestino.","0"
"Eu tbm n??o confio nessas urnas, mas fazer oq que, tudo que eu posso fazer ?? votar em branco =)","false","0","","","","","",""
"16 idiotas  n??o entenderam o v??deo!","false","0","","","","","",""
"aiai -.- como que ainda tem gente que fala coisas do tipo "" que merda de video"" ou "" que sem gra??a"" , para pessoas como voce eu recomendo uma coisa: vai ver a globo vai! Um video com conteudo simples e bem humorado e tem gente que ainda nao entende, ja era, a cultura desse povo ou mesmo o bom senso viro passado.","false","0","","","","","",""
"Eu n??o sei por que... Os videos deste canal pararam de rodar no meu chrome (qualquer outro canal funciona num boa). S?? funcionam se for por janela an??nima. Algu??m sabe me dizer o motivo?","true","3","","","","","",""
"","","","UgiTXPZXvDin_XgCoAEC.7-H0Z7-S68m7-H1vaBjhxZ","Matheus","3 years ago","1434070469090","Tenta apagar o cache.","1"
"","","","UgiTXPZXvDin_XgCoAEC.7-H0Z7-S68m7-H3iExqeKQ","Thiago Nunes Costa","3 years ago","1434070469093","+Matheus Silva??Funcionou! Valeu!","0"
"","","","UgiTXPZXvDin_XgCoAEC.7-H0Z7-S68m7-H49CDZUxw","Rato Caverna","3 years ago","1434070469096","Tem algum add-on ou complemento maldito instalado no seu navegador."
"se vc segurar o bot??o 0 e 7 por 5 segundos libera o akuma e o eneias","true","1","","","","","",""
"","","","UghfQVM0ZSB2AngCoAEC.7-H0Z7-DxUf7-rmuzDyoBd","jose roberto ferro da silva","3 years ago","1434070468863","essa ?? boa kkk"
"Ha nunka tente enfiar no cu DQ dilma e do pessoal do pt essa urna vai q.... Arrombe eles...... FDP.","false","0","","","","","",""
"2:30 ??- tzar bomb (boma russa) 100mt","true","2","","","","","",""
"","","","UgiGak4Suyp9mngCoAEC.7-H0Z7-0tdO7-H9eGyOIQw","dfo 99","3 years ago","1434070468914","57mt","0"
"","","","UgiGak4Suyp9mngCoAEC.7-H0Z7-0tdO7-MwXgCIv8c","Daniel","3 years ago","1434070468918","ta assistindo muito video pra ficar sabendo dessas coisas","0"
":)","false","0","","","","","",""
"Quanta gente burra xingando o v??deo, procurem o significado de ""ironia"" no dicion??rio.","false","0","","","","","",""
"Ent??o... isso s?? faria eles adiarem a elei????o e levar mais pessoas a cadeia =/, fora que eles tem urnas de reservas e n??o s??o poucas.","true","3","","","","","",""
"","","","UggjXJ3WNQAE6XgCoAEC.7-H0Z7-3xfV7-H1CesMGq7","Canal do Otario","3 years ago","1434070468834","Geralmente s??o 10% de urnas reservas ;-)","11"
"","","","UggjXJ3WNQAE6XgCoAEC.7-H0Z7-3xfV7-HFHGv0zFK","Edson Andr??","3 years ago","1434070468842","+OtarioAnonymous (Canal do Ot??rio)??so falei em modo de protesto, pois ?? melhor do que ficar quebrando lojas e propriedades privadas e governamentais, dando ainda mais preju??zos para nossos bolsos, o protesto chamaria a aten????o do mundo para nosso pais, mostrando a frustra????o que vive o povo, e mais falei para pensarem nisso, vai de cada um pensar e decidir","1"
"","","","UggjXJ3WNQAE6XgCoAEC.7-H0Z7-3xfV7-HFJ4Sk0fz","Edson Andr??","3 years ago","1434070468846","so falei em modo de protesto, pois ?? melhor do que ficar quebrando lojas e propriedades privadas e governamentais, dando ainda mais preju??zos para nossos bolsos, o protesto chamaria a aten????o do mundo para nosso pais, mostrando a frustra????o que vive o povo, e mais falei para pensarem nisso, vai de cada um pensar e decidir","0"
"ironia for the win","false","0","","","","","",""
"faltou a op????o de deixar a urna radio-ativa, pois assim infelizmente ningu??m poder?? votar!","false","0","","","","","",""
"kkkkkkkkkkkkkkkkkkkkk","false","0","","","","","",""
"VALEU PELA DICA","false","0","","","","","",""
"poxa, eu espera mais desse v??deo... achei esse sem conte??do informativo pra valer, ao contrario.. tentativa de humor.","true","15","","","","","",""
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H1E191fku","Canal do Otario","3 years ago","1434070469003","Tentativa de humor?!"
" normalmente"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H2pa2mjFE","alantsz13","3 years ago","1434070469010","+OtarioAnonymous (Canal do Ot??rio)"
" pois assim ?? mais f??cil manipular a contagem)"," nos quer??amos nos livrar desse lixo chamado PT"," mas destruir uma urna e ir pra cadeia n??o ?? uma boa ideia pra se dar para as pessoas"," mas ae ot??rio"," vc vai quebrar uma urna pra ajudar? ''Num fode n??!'',0"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H2sA9CC-6","marlosdll","3 years ago","1434070469014","Po, mas nao pode fazer isso? rsrs","1"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H3KIBX9fK","Guilherme F","3 years ago","1434070469016","por esse lado ok, deu pra pegar a ideia de que qualquer pessoa pode tentar estragar a elei????o... eu gosto muito dos v??deos do canal e tal, mesmo assim eu achava que esse poderia ter mais informa????es, de verdade. o assunto das urnas ?? bem extenso, mesmo com as fontes na descri????o eu acharia legal termos mais informa????es no v??deo em si.","0"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H3OFIotmE","alantsz13","3 years ago","1434070469024","+marlosdll"
" mas pra quem tem coragem e n??o ligar de ir preso"," de fato ia ser muito doido isso hahaha,1"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H3bFSt4bO","Guilherme F","3 years ago","1434070469027","+Demetrio Freitas n??o sou fake pol??tico n??o rsrs. quando abri o v??deo eu pensei que seriam dicas de como escolher os candidatos e ajudar a gente a saber como votar certo, mas ok, outros v??deos vir??o!","1"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H3ji85Ybc","alantsz13","3 years ago","1434070469036","+Guilherme F"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H4qugrHRU","Daniel Maion","3 years ago","1434070469038","+OtarioAnonymous (Canal do Ot??rio)"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H52zMnkCf","Canal do Otario","3 years ago","1434070469046","+Guilherme F??sugiro assistir isso Urna Eletr??nica Brasileira #Lixo @CanalDoOtario","2"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-H8a7ghmb0","Guilherme F","3 years ago","1434070469048","+boitahaki entender o que o v??deo representa eu entendi, como o ot??rio explicou... mas n??o mudo minha opini??o que poderia ter mais informa????es neste. o primeiro v??deo das urnas ficou maravilhoso, com muitas informa????es, como todos os outros. e pra terminar eu n??o faltei com respeito nem com vc nem com ningu??m, pra vc vir xingando."
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-HDMPyfh5t","Guilherme F","3 years ago","1434070469050","+boitahaki a maioria dos v??deos do ot??rio tem 3, 4 ou 5 minutos, e mesmo assim eles tem muuuuuitas informa????es. ent??o o v??deo mesmo sendo curto n??o o impediria de ter mais informa????es.","0"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG7-HIa83TDlR","sergio peres","3 years ago","1434070469056","A inten??ao do video ?? q ?? para fazer com a urna justamente o contrario do q foi falado rsrsrs","0"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG8cD1MMk6ycq","Gilson Vieira","4 months ago","1518396869059","Por isso que o Brasil t?? na merda que t?? ! por que n??o tem """"""""PATRIOTAS """"""""  e sim idiotas que s??o igual a bichinhos de pres??pio fala sim para tudo ! pela liberdade da minha na????o eu dou meu sangue ! ??TIMO V??DEO ! ENTENDI A MENSAGEM ! VALEU ! VAI TER QUE PRENDER MILH??ES DE INTERVENCIONISTAS QUE ESTAMOS JUNTOS !","0"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG8cD1V9K60nR","Gilson Vieira","4 months ago","1518396869061","Falou, falou e n??o disse nada !","0"
"","","","UggdgPVNH4q6_ngCoAEC.7-H0Z7-IgpG8cD1ktHkJXf","Gilson Vieira","4 months ago","1518396869081","Faz a?? para n??s uns v??deos bons e mostra uns politicos honesto para n??s votarmos !","0"
"Talvez seja burrice minha, mas n??o entendi a moral desse v??deo.","true","6","","","","","",""
"","","","Ugig2jZliHvjJ3gCoAEC.7-H0Z7-AOta7-H0tAzP5r2","Canal do Otario","3 years ago","1434070468946","Ler a descri????o do v??deo pode abrir mentes ;-)","7"
"","","","Ugig2jZliHvjJ3gCoAEC.7-H0Z7-AOta7-H17Sd-uW2","Rodrigo Vasconcelos","3 years ago","1434070468950","+OtarioAnonymous (Canal do Ot??rio)??Acho legal voc?? colocar uma anota????o pra galera ler a descri????o...pq geralmente o povo nunca olha...","4"
"","","","Ugig2jZliHvjJ3gCoAEC.7-H0Z7-AOta7-H4c0KzaWB","clodoaldo ferreira","3 years ago","1434070468954","+Bruno Gabriel??o que ele disse eh, quebrem as urnas e votaremos transparente com voto manual. pronto falei simples assim, se 100% das urnas forem quebradas ser??o votado tudo na c??dula como antigamente e ai sim ter?? lisura nas elei????es.","0"
"","","","Ugig2jZliHvjJ3gCoAEC.7-H0Z7-AOta7-HBh82Nv6b","Thiago Nascimento","3 years ago","1434070468957","burrice sua..","0"
"","","","Ugig2jZliHvjJ3gCoAEC.7-H0Z7-AOta7-IZJiAePS2","Mario Barbosa","3 years ago","1434070468964","+boitahaki"
" retornaria um dia atrav??s de uma resposta amiga de algo que voc?? n??o tenha entendido. Ou voc?? ?? um daqueles que sabe de tudo? Quem pensa que tudo sabe"
"","","","Ugig2jZliHvjJ3gCoAEC.7-H0Z7-AOta8VrcT29OYos","ATRIUS64","10 months ago","1502499268968","simples,,vc ??  realmente burro....","0"
"First","false","0","","","","","",""
"OHHHH QUE LEGAAALL, VOTA????O 100% CONFI??VEL !!! AFINAL, MILHARES DE URNAS COM UM SISTEMA ELETR??NICO MODERNO N??O PODE DAR ERRADO, N??O ?? MESMO? KKKKKK","true","3","","","","","",""
"","","","Ugih7ienikBvCngCoAEC.7-H0Z7-EObj7-KJSx1wpMP","WhoCaresWhateverHuh","3 years ago","1434070468873","Pessoal que est?? insatisfeito, leiam sobre o voto em NULO e o poder que ele pode ter nessas elei????es, vamos l??, meu voto este ano ?? NULO!"
"","","","Ugih7ienikBvCngCoAEC.7-H0Z7-EObj8JmwWrkNny3","Waifu","1 year ago","1497228868877","Voto nulo ?? uma burrice","1"
"","","","Ugih7ienikBvCngCoAEC.7-H0Z7-EObj8cD0bXJbPSp","Gilson Vieira","4 months ago","1518396868880","?? quebrar mesmo !","0"
"Faltou o principal,(NUNCA TENTAR COLAR AS TECLAS DA URNA COM superbonder OU QUALQUER OUTRA COLA DE SECAGEM R??PIDA).","true","1","","","","","",""
"","","","UgjQVzHuXVJTungCoAEC.7-H0Z7-Hw-X7-H7PjIjp2x","Wolf Justice","3 years ago","1434070468856","Boa...","6"
"Ola senhor Otario, voc?? poderia fazer algum tipo de compara????o com a estradas Brasileiras?","false","0","","","","","",""
"V??deo babaca","true","1","","","","","",""
"","","","Ugi3gJetKqXe5XgCoAEC.7-H0Z7-7lO87-H4RxR-VeI","Matheus","3 years ago","1434070471555","Babaca ?? tu.","10"
"BUUUU !!!","false","0","","","","","",""
"Opaa","false","0","","","","","",""
"PRIMEIRUUUUUUUU KKKKKKKKKKKKKKJJJJJJJJJJJJJ","true","6","","","","","",""
"","","","UgjqpTDrrbevUXgCoAEC.7-H0Z7-CugZ7-H2ELzOXoK","Gabriel Campos","3 years ago","1434070471623","#SQN","2"
"","","","UgjqpTDrrbevUXgCoAEC.7-H0Z7-CugZ7-H2cTP-Zq0","LHCM199","3 years ago","1434070471626","Pau no seu cu mesmo n??o sendo o first! :D","1"
"","","","UgjqpTDrrbevUXgCoAEC.7-H0Z7-CugZ7-H2jHUTkw4","Romulo Cardoso","3 years ago","1434070471633","Voc?? sabe que isso ?? um canal s??rio, neh?","0"
"","","","UgjqpTDrrbevUXgCoAEC.7-H0Z7-CugZ7-H34ax39Sx","Bruno Oliveira","3 years ago","1434070471635","PAU NO TEU C??!","7"
"","","","UgjqpTDrrbevUXgCoAEC.7-H0Z7-CugZ7-H3pb5hfNa","Gabriel Campos","3 years ago","1434070471638","pau no teu vai chupa um canavial de rola safadinho","1"
"","","","UgjqpTDrrbevUXgCoAEC.7-H0Z7-CugZ7-H6LEql1Cj","Matheus Assun????o","3 years ago","1434070471644","Parab??ns, por realizar essa fa??anha voc?? acaba de ganhar um salsich??o da Paunnuccu!!!","3"
"Oi","false","0","","","","","",""
"Oi","false","0","","","","","","UgzykhbX47rLu45cY614AaABAg","Walter Fabiano Andrade Benner","1 day ago","1528675495201","Nao vote ou compare??a pra ver!","0","false","0","","","","","",""
"Desculpa TSE ! tanto faz pra mim nao faz nada mesmo s?? serve pra ferrar a vida da gente!","false","0","","","","","",""
"A parada na hora de votar ?? 0000 confirma! M??s sabe l?? se ainda nao vai pra algu??m n??!?","false","0","","","","","",""
"Quem criou o TRE? A pol??tica ent??o...","false","0","","","","","",""
"No caso da foto fica no t??tulo sim "
"Esse v??deo eu mesmo mandei fazer, o canal do ot??rio e o que realmente somos . parab??ns pelo seu esfor??o ,o canal do ot??rio e tudo verdade os brasileiros s??o todos ot??rio.","false","0","","","","","",""
"www.luminousbrasil.com.br empresas para lavar dinheiro dos ma??ons oficiais militares ma??ons GENERAIS CORON??IS ALMIRANTES BRIGADEIROS DA CAMARGO CORR??A","false","0","","","","","",""
"PAPO DE SEGUNDO COLADO E DE BOLSO BOSTAS.????","false","0","","","","","",""
"2018 e olha nois aqui de novo","false","0","","","","","",""
"Boaa!","false","0","","","","","",""
"Os v??deos nesse formato eram os melhores","false","0","","","","","",""
"At?? as elei????es pra diretor da minha escola ?? mais segura que as urnas kk","false","0","","","","","",""
"Estou vendo em 2018 esse v??deo feito em 2013, por??m continua sendo atual!","false","0","","","","","",""
"v??deo nota 10","false","0","","","","","",""
"Brasil: O pa??s de idiotas,  analfabetos,  mentecaptos,  alienados,  corruptos,  ego??stas  e doentes da cabe??a e de alma. "
"  Assembl??ias","  etc","  deveriam ser quase todos presos. "
"e os retardados acham que o bolsonaro vai ganhar kkkkkkk brasileiro ?? uma piada de mesmo","false","0","","","","","",""
"Bom dia Canal do Otario ! Faz mais v??deos sobre as ""URNAS DE MERDA "" n??o podemos deixar esse assunto parado !","false","0","","","","","",""
"O TSE programam as urnas eletr??nicas e eles mesmos fiscalizam ... Kkkkkkk ... s?? no Brasil acontece essas ABERRA????ES...","true","3","","","","","",""
"","","","Ugzvbdpmra5xRoACl_l4AaABAg.8eLM6rZFGIM8eOpRo0JkZU","Negan","2 months ago","1523491495775","Antonio Caser e Suriname kkk","0"
"","","","Ugzvbdpmra5xRoACl_l4AaABAg.8eLM6rZFGIM8eOuh8zzQoC","Antonio Caser","2 months ago","1523491495786","Negan ... n??o entendi seu coment??rio !?!?!? ...","0"
"","","","Ugzvbdpmra5xRoACl_l4AaABAg.8eLM6rZFGIM8eOzxujA97s","Negan","2 months ago","1523491495797","Antonio Caser ?? q o Brasil e Suriname s??o os ??nicos pa??ses da Am??rica do sul q usam essas urnas eletr??nicas","0"
"Esse v??deo parecer ser mais novo ainda hoje em dia... 2018 e a novela n??o acabou...","false","0","","","","","",""
"lixo por isso que eu n??o voto mais...","false","0","","","","","",""
"O voto obrigat??rio e a urna eletr??nica s??o jaboticabas inventadas por agentes/servidores p??blicos e pol??tico brasileiros se n??o corruptos, coniventes com a corrup????o ou improdutivos ou com suas capacidades mentais significativamente diminuidas. Nenhuma Democracia avan??ada no mundo adota o sistema de voto com urnas eletr??nicas por uma simples raz??o : a urna eletr??nica n??o garante que o voto do eleitor seja processado de forma correta, sem trapa??a; com a urna eletr??nica ?? imposs??vel proceder a uma recontagem dos votos. Somente o bei??ola, o rei do frango e da polenta e o analfabeto funcional do STF, o Maduro, e a Raquel Dodge gostam do sistema de urna eletr??nica : por que ser?? ?","false","0","","","","","",""
"Cuz??o na TV, diz que urna n??o ?? pinico, que voto consciente muda o cen??rio pol??tico."
"#VOTOIMPRESSO #BOLSONARO2018","false","0","","","","","",""
"Essas   Urnas Eletr??nicas,  ??  que  Nem  as  diretas j??, mais um  DEBOCHE. Contra  o pov??o!","false","0","","","","","",""
"BRASIL TERRA DE IDIOTAS , OS MU??ULMANOS EST??O ENTRANDO AQUI PARA ARRANCAR SUAS CABE??AS!","false","0","","","","","",""
"eu vim do futuro queria avisar que as ""URNAS ELETR??NICAS V??O SER PROIBIDAS NO BRASIL""","false","0","","","","","",""
"#VotoImpressoJ?? !!","false","0","","","","","",""
"Esse ?? um dos melhores videos do canal.","false","0","","","","","",""
"queria que nao tivesse palavrao pra compartilhar no grupo da familia","true","1","","","","","",""
"","","","UgzLRmB8TkO4HajqfOt4AaABAg.8brF9ENIohM8fxTSq0dDbJ","Z?? qualquer","1 month ago","1526083497073","O que importa ?? a mensagem e n??o os palavr??es.","0"
"Nem o pa??s da empresa que cria as urnas eletronicas (EUA) as utiliza. Na Venezuela deu problema s??rio. Fraude vergonhosa.","false","0","","","","","",""
